MovieID,MovieName,RunTime,ReleaseDate,Language,Rating,Vote_count,Plot,Poster,ImdbID
172593,"Derby Dogs",88,2012-09-26,English,6.30,2,"In Nelson, New Zealand, twelve-year-old Ben (Edward Hall) plans to build the race winning Kiwi Flyer for this years trolley derby. But Ben's dream is shattered when his father is killed in a car accident returning home with the newly built trolley.  When cocky class-mate Shannon (Myer van Gosliga) and his thuggish boy-racer older brother Shane (Doug Colling) who will stop at nothing to retain the trophy insult Ben's late dad, Ben is determined to enter the race and uphold the memory of his father.  However when he is banned from the derby by his mother Karen (Tandi Wright), he must get help from his mechanically-minded mate Jeff (Tikirau Hathaway), his teacher Mr Lumsden (Dai Henwood) and the racing wheels he bought with money borrowed from the school loan sharks, Stewie (Matt French) and Slug (David DeThierry), so he can secretly build his own Kiwi Flyer and win the race. (http://www.imdb.com/title/tt2131556/synopsis?ref_=tt_ov_pl)",http://ia.media-imdb.com/images/M/MV5BNjU0NDkzNTM4OV5BMl5BanBnXkFtZTgwMzYyNDIzMTE@._V1_SX300.jpg,tt2131556
172631,"Family Weekend",105,2013-03-28,English,7.00,5,"A 16-year-old girl takes her parents hostage after they miss her big jump-roping competition.",http://ia.media-imdb.com/images/M/MV5BMTg2MTAwNTE0M15BMl5BanBnXkFtZTcwMjEwMDgwOQ@@._V1_SX300.jpg,tt1821426
173897,"Resident Evil 6",0,2014-09-12,English,5.60,274,"Alice Abernathy (Milla Jovovich) continues her battle against The Umbrella Corporation's hostile AI system The Red Queen (Megan Charpentier) with the help of her friends Jill Valentine (Sienna Guillory), Leon Scott Kennedy (Johann Urb), Ada Wong (Li Bingbing), and her daughter Becky (Aryanna Engineer), while continuing an uneasy alliance with the former head of Umbrella, Albert Wesker (Shawn Roberts). Along the way, they will reconnect with former comrades Chris Redfield (Wentworth Miller), Claire Redfield (Ali Larter), and Kmart (Spencer Locke). Their epic battle will lead them back to where it all began in the dark mansion built by Umbrella founder Lord Ozwell E. Spencer and the deep underground research and development center known as The Hive, where The Red Queen plots total destruction over the human race.",N/A,tt2592614
174378,"Run & Jump",102,2014-01-24,English,6.30,2,"After a stroke leaves her husband disabled and fundamentally changed, a spirited Irish wife struggles to keep her family members together. All the while they are under the microscope of an American researcher documenting their recovery process.",http://ia.media-imdb.com/images/M/MV5BMTQzNDk1NDY1M15BMl5BanBnXkFtZTgwNzA5OTIyMDE@._V1_SX300.jpg,tt2343158
175112,"The Pirate Fairy",78,2014-04-01,English,8.10,8,"When a misunderstood dust-keeper fairy named Zarina steals Pixie Hollow's all-important Blue Pixie Dust and flies away to join forces with the pirates of Skull Rock, Tinker Bell and her fairy friends must embark on the adventure of a lifetime to return it to its rightful place.",http://ia.media-imdb.com/images/M/MV5BMTk5NjUzMDg3OV5BMl5BanBnXkFtZTgwMDE1MzYwMTE@._V1_SX300.jpg,tt2483260
175291,"Cheap Thrills",85,2014-03-21,English,7.00,5,"Recently fired and facing eviction, a new dad has his life turned upside down when he meets a wealthy couple who offer a path to financial security... but at a price.",http://ia.media-imdb.com/images/M/MV5BMTY2Mzg0NDE4OV5BMl5BanBnXkFtZTgwMzYyMDI4MDE@._V1_SX300.jpg,tt2389182
175541,"Black Nativity",93,2013-11-27,English,10.00,1,"Langston Hughes' gospel musical re-telling of the Bible's nativity story with an entirely black cast.",http://ia.media-imdb.com/images/M/MV5BMTg3OTkxNzkwMl5BMl5BanBnXkFtZTgwOTcyNTE2MDE@._V1_SX300.jpg,tt1425922
175555,"Tyler Perry's A Madea Christmas",100,2013-12-13,English,6.40,5,"Madea dispenses her unique form of holiday spirit on rural town when she's coaxed into helping a friend pay her daughter a surprise visit in the country for Christmas.",http://ia.media-imdb.com/images/M/MV5BMjIwNjA3OTM4NF5BMl5BanBnXkFtZTgwOTA0MjM2MDE@._V1_SX300.jpg,tt2609758
175574,"Free Birds",91,2013-11-01,English,6.20,24,"In this irreverent, hilarious, adventurous buddy comedy for audiences of all ages, directed by Jimmy Hayward (Horton Hears a Who!), two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history - and get turkey off the holiday menu for good.",http://ia.media-imdb.com/images/M/MV5BNjE0NjIwMzAwOF5BMl5BanBnXkFtZTgwOTIyMzMzMDE@._V1_SX300.jpg,tt1621039
177494,"Veronica Mars",107,2014-03-14,English,7.30,22,"Years after walking away from her past as a teenage private eye, Veronica Mars gets pulled back to her hometown - just in time for her high school reunion - in order to help her old flame Logan Echolls, who's embroiled in a murder mystery.",http://ia.media-imdb.com/images/M/MV5BMTQ4MDc0Mjg4OV5BMl5BanBnXkFtZTgwODk3NjYyMTE@._V1_SX300.jpg,tt2771372
181009,"Saving General Yang",102,2013-04-04,Mandarin,5.80,12,"When a rival nation sends troops to invade the Song Dynasty, the emperor sends general Yang Ye (Adam Cheng) to defend the nation. However, Yang's place in the court is shaky due to a feud with Pan Renmei caused by the accidental death of his son at the hands of one of Yang's sons. At the battle, Yang is abandoned by Pan's troops, leaving him trapped in the face of an attack by Yeli Yuan (Shao Bing), an enemy general who wants to kill Yang to avenge his father. After learning about their father's predicament, Yang Ye's seven sons set out to rescue their father at any cost.",http://ia.media-imdb.com/images/M/MV5BMTY1Mjk2NzkxN15BMl5BanBnXkFtZTgwODUyNjA2MDE@._V1_SX300.jpg,tt2072220
181330,"Kevin Hart: Let Me Explain",75,2013-07-03,English,7.30,22,"Based on Kevin Hart's 2012 ""Let Me Explain"" concert tour, which included 10 countries and 80 cities with over $32 million in ticket sales.",http://ia.media-imdb.com/images/M/MV5BMTg4MjM2MjAxOF5BMl5BanBnXkFtZTcwMTAzOTEyOQ@@._V1_SX300.jpg,tt2609912
187010,"Buck Wild",90,2014-03-18,English,10.00,1,"A hunting vacation goes horribly awry for 4 friends after they accidentally shoot the lease's land owner.",http://ia.media-imdb.com/images/M/MV5BNjA2NDE0MTIwMV5BMl5BanBnXkFtZTgwNTc1MTQ1MTE@._V1_SX300.jpg,tt1839426
188207,"The Legend of Hercules",99,2014-01-10,English,5.60,28,"In Ancient Greece 1200 B.C., a queen succumbs to the lust of Zeus to bear a son promised to overthrow the tyrannical rule of the king and restore peace to a land in hardship. But this prince, Hercules, knows nothing of his real identity or his destiny. He desires only one thing: the love of Hebe, Princess of Crete, who has been promised to his own brother. When Hercules learns of his greater purpose, he must choose: to flee with his true love or to fulfill his destiny and become the true hero of his time. The story behind one of the greatest myths is revealed in this action-packed epic - a tale of love, sacrifice and the strength of the human spirit.",http://ia.media-imdb.com/images/M/MV5BMTQwMjEyODQxMV5BMl5BanBnXkFtZTgwMDQxMjE3MDE@._V1_SX300.jpg,tt1043726
190955,"Blood Ties",144,2013-10-28,English,6.30,6,"Two brothers, on either side of the law, face off over organized crime in Brooklyn during the 1970s.",http://ia.media-imdb.com/images/M/MV5BMTM5NDc5NTc5MF5BMl5BanBnXkFtZTgwNDA2MjMwMTE@._V1_SX300.jpg,tt1747958
191566,"Crazy Kind of Love",0,2013-05-31,English,6.00,1,"A broken family finds their relationships to one another changed by a new arrival in the household.",http://ia.media-imdb.com/images/M/MV5BNTI1MDAzMTAzOF5BMl5BanBnXkFtZTcwMjEwNDU0OQ@@._V1_SX300.jpg,tt1946310
192134,"Dom Hemingway",93,2014-04-03,English,5.50,4,"After spending 12 years in prison for keeping his mouth shut, notorious safe-cracker Dom Hemingway is back on the streets of London looking to collect what he's owed.",http://ia.media-imdb.com/images/M/MV5BMTczMDYzOTAwM15BMl5BanBnXkFtZTgwMDg5OTgwMDE@._V1_SX300.jpg,tt2402105
192136,"Mandela: Long Walk to Freedom",141,2013-12-25,English,7.50,18,"A chronicle of Nelson Mandela's life journey from his childhood in a rural village through to his inauguration as the first democratically elected president of South Africa.",http://ia.media-imdb.com/images/M/MV5BMTg1NTQ1NDczNV5BMl5BanBnXkFtZTcwNDQyMDU1OQ@@._V1_SX300.jpg,tt2304771
193756,"Lone Survivor",121,2013-12-24,English,7.40,87,"Based on the failed June 28, 2005 mission ""Operation Red Wing."" Four members of SEAL Team 10, were tasked with the mission to capture or kill notorious Taliban leader, Ahmad Shah. Only one member of the team survived.",http://ia.media-imdb.com/images/M/MV5BMjA0NTgwOTk5Ml5BMl5BanBnXkFtZTcwMjE3NDc5OQ@@._V1_SX300.jpg,tt1091191
199373,"The Frozen Ground",105,2013-08-23,English,6.50,76,"An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.",http://ia.media-imdb.com/images/M/MV5BMjA0MjAyMjIxMl5BMl5BanBnXkFtZTcwNTQ1NDc2OQ@@._V1_SX300.jpg,tt2005374
201066,"Goodbye World",99,2014-04-04,English,0.00,0,"When a mysterious cyber-attack cripples civilization, a group of old college friends and lovers retreat to a remote country cabin, where they must cope with an uncertain future while navigating the minefield of their shared past.",http://ia.media-imdb.com/images/M/MV5BMjE2MTQ4NDUzNF5BMl5BanBnXkFtZTgwNTQ1NDQxMTE@._V1_SX300.jpg,tt2352802
202214,RPG,0,2013-08-28,English,0.00,0,"Real Playing Game is a 2012 Action, Drama film. Directed by David Rebordão, the film stars , Rutger Hauer as Steve Batier, Alix Wilton Regan, Dafne Fernández, Nik Xhelilaj, Soraia Chaves as Sarah, Victória Guerra as RPG Chauffeur, Pedro Granger as Carlos, Cian Barry as Young Player, Chris Tashima as GameKeeper, Cloudia Swann, Débora Monteiro, Tino Navarro as Financial Speculator, Christopher Goh, Reuben-Henry Biggs, Genevieve Capovilla, Duarte Grilo as RPG Editor.",N/A,tt2043971
203833,"The Book Thief",131,2013-11-08,English,7.70,56,"While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refuge is being sheltered by her adoptive parents.",http://ia.media-imdb.com/images/M/MV5BOTE3NzkyMjAyNF5BMl5BanBnXkFtZTgwMDc5MTE0MDE@._V1_SX300.jpg,tt0816442
204082,Homefront,100,2013-11-27,English,6.80,55,"A former DEA agent moves his family to a quiet town, where he soon tangles with a local meth druglord.",http://ia.media-imdb.com/images/M/MV5BMTUwOTAzNzAwMl5BMl5BanBnXkFtZTgwOTc1NDIyMDE@._V1_SX300.jpg,tt2312718
205220,Philomena,98,2013-11-27,English,7.50,36,"A woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent.",http://ia.media-imdb.com/images/M/MV5BMjA5ODgyNzcxMV5BMl5BanBnXkFtZTgwMzkzOTYzMDE@._V1_SX300.jpg,tt2431286
205724,"Welcome To The Jungle",95,2014-02-07,English,5.70,9,"A company retreat on a tropical island goes terribly awry.",http://ia.media-imdb.com/images/M/MV5BMTUyNDk5ODE0OV5BMl5BanBnXkFtZTgwMDMyNzE4MDE@._V1_SX300.jpg,tt2193265
207323,"The Olsen Gang in Deep Trouble",80,2013-10-09,Danish,0.00,0,"New animation featuring the Olsen Gang, the legendary trio of small-time crooks with big money dreams.",N/A,tt1978599
208134,"Jackass Presents: Bad Grandpa",92,2013-10-25,English,6.60,142,"86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy.",http://ia.media-imdb.com/images/M/MV5BMTg4NjIwMTI5OV5BMl5BanBnXkFtZTgwNjU1MTMyMDE@._V1_SX300.jpg,tt3063516
209247,"The Art of the Steal",90,2014-03-14,English,7.40,12,"Crunch Calhoun, a third-rate motorcycle daredevil and part-time art thief, teams up with his snaky brother to steal one of the most valuable books in the world. But it's not just about the book for Crunch — he's keen to rewrite some chapters of his own past as well.",http://ia.media-imdb.com/images/M/MV5BNjUxNjYyNTUxMF5BMl5BanBnXkFtZTgwNDgyMDcyMTE@._V1_SX300.jpg,tt2172985
209263,"Enough Said",93,2013-10-11,English,7.00,67,"Eva is a divorced soon-to-be empty-nester wondering about her next act. Then she meets Marianne, the embodiment of her perfect self. Armed with a restored outlook on being middle-aged and single, Eva decides to take a chance on her new love interest Albert — a sweet, funny and like-minded man. But things get complicated when Eva discovers that Albert is in fact the dreaded ex–husband of Marianne...",http://ia.media-imdb.com/images/M/MV5BMjI2MjIwMDk2Ml5BMl5BanBnXkFtZTcwNTQ1MzQ5OQ@@._V1_SX300.jpg,tt2390361
209406,"The Right Kind Of Wrong",97,2014-02-06,English,5.80,4,"Leo the dishwasher falls in love with a bride on the day of her wedding - to another man.",http://ia.media-imdb.com/images/M/MV5BMTU5NDI3MzUzM15BMl5BanBnXkFtZTgwMzI2MTQ5MDE@._V1_SX300.jpg,tt2286990
210047,"Cold Comes the Night",90,2014-01-10,English,5.70,9,"A struggling motel owner and her daughter are taken hostage by a nearly blind career criminal to be his eyes as he attempts to retrieve his cash package from a crooked cop.",http://ia.media-imdb.com/images/M/MV5BMTA4MTIzNTc2NTZeQTJeQWpwZ15BbWU4MDE0ODM4OTAx._V1_SX300.jpg,tt2511428
211449,"Riddick: Blindsided",6,2013-07-25,English,7.80,13,"This motion comic gaps the bridge between 2004's The Chronicles of Riddick, and 2013's Riddick.",N/A,tt3095416
214140,McCanick,96,2014-03-21,English,5.20,3,"Over the course of one feverish day, a harried narcotics detective (David Morse) and his reluctant partner (Mike Vogel) frantically track down a recently released convict (Cory Monteith) who knows a secret from the past.",http://ia.media-imdb.com/images/M/MV5BMjE3NTQyMTEwMF5BMl5BanBnXkFtZTgwNDA0MTIyMTE@._V1_SX300.jpg,tt2295564
217316,1,112,2013-09-30,English,6.90,4,"Set in the golden era of Grand Prix Racing '1' tells the story of a generation of charismatic drivers who raced on the edge, risking their lives during Formula 1's deadliest period, and the men who stood up and changed the sport forever.",http://ia.media-imdb.com/images/M/MV5BMTYwMTcyNzg3Nl5BMl5BanBnXkFtZTgwNDU3NjEzMDE@._V1_SX300.jpg,tt2518788
217993,"Justice League: War",79,2014-02-02,English,7.10,15,"The world is under attack by an alien armada led by the powerful Apokoliptian, Darkseid. A group of superheroes consisting of Superman, Batman, Wonder Woman, The Flash, Green Lantern, Cyborg, and Shazam must set aside their differences and gather together to defend Earth.",http://ia.media-imdb.com/images/M/MV5BMTQ1ODc1MTMwNl5BMl5BanBnXkFtZTgwNDgyMjU5MDE@._V1_SX300.jpg,tt3060952
218266,"Dracula: The Dark Prince",98,2013-10-15,English,0.00,0,"In his search for the Lightbringer, Dracula crosses paths with a beautiful crusader named Alina who bears a remarkable resemblance to his murdered bride. One look at her and Dracula is immediately smitten. Could Alina be the reincarnation of his long-dead love? Dracula has Alina kidnapped and brought to his castle where the Beast must now try to win his Beauty's heart.",http://ia.media-imdb.com/images/M/MV5BMTg1OTIxOTE3MV5BMl5BanBnXkFtZTgwNTMwNzA2MDE@._V1_SX300.jpg,tt2287214
225574,Non-Stop,106,2014-02-28,English,7.30,54,"Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.",http://ia.media-imdb.com/images/M/MV5BOTI3NzcxMjkzMl5BMl5BanBnXkFtZTgwMDY0NTQ0MDE@._V1_SX300.jpg,tt2024469
225747,Vendetta,102,2013-11-08,N/A,6.70,3,"Special ops interrogation officer Jimmy Vickers (Danny Dyer) tracks down a gang who slaughtered his parents while at the same time avoiding being tracked down by his old unit and the cops. With police closing in and his old unit on his trail, he has to evade capture long enough to complete his gruesome crusade.",http://ia.media-imdb.com/images/M/MV5BMjEwNzEzMTYxMl5BMl5BanBnXkFtZTcwMzc4ODIwOQ@@._V1_SX300.jpg,tt2572632
