MovieID,MovieName,RunTime,ReleaseDate,Language,Rating,Vote_count,Plot,Poster
225747,Vendetta,102,2013-11-08,English,6.70,3,"Special ops interrogation officer Jimmy Vickers (Danny Dyer) tracks down a gang who slaughtered his parents while at the same time avoiding being tracked down by his old unit and the cops. With police closing in and his old unit on his trail, he has to evade capture long enough to complete his gruesome crusade.",NULL
227348,"Paranormal Activity: The Marked Ones",84,2014-01-03,English,6.20,24,"Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.",NULL
227783,"The Nut Job",85,2014-01-16,English,8.00,3,"Surly, a curmudgeon, independent squirrel is banished from his park and forced to survive in the city. Lucky for him, he stumbles on the one thing that may be able to save his life, and the rest of park community, as they gear up for winter - Maury's Nut Store.",NULL
230222,Tarzan,0,2014-02-20,English,7.20,13,"Tarzan and Jane Porter face a mercenary army dispatched by the evil CEO of Greystoke Energies, a man who took over the company from Tarzan's parents, after they died in a plane crash.",NULL
230896,"Iron Man & Hulk: Heroes United",71,2013-12-03,English,6.00,7,"The Invincible Iron Man and the Incredible Hulk must join forces to save the Earth from its greatest threat yet! When two Hydra scientists try to supercharge a Stark Arc Reactor with Hulk's Gamma Energy, they unleash a being of pure electricity called Zzzax - and he's hungry for destruction. Together, Iron Man and Hulk are the only force that stands in the way of the Zzzax's planetary blackout. But first, the super heroic duo will have to get through snarling Wendigos, deadly robots and the scaly powerhouse, Abomination.  Can two of Marvel's mightiest heroes find a way to work together without smashing each other before time runs out?",NULL
240916,"Reasonable Doubt",91,2014-05-01,English,6.40,18,"When up-and-coming District Attorney Mitch Brockden commits a fatal hit-and-run, he feels compelled to throw the case against the accused criminal who was found with the body and blamed for the crime. Following the trial, Mitch's worst fears come true when he realizes that he acquitted a guilty man, and he soon finds himself on the hunt for the killer before more victims pile up.",NULL
242042,Barefoot,90,2014-02-21,English,8.10,4,"The ""black sheep"" son of a wealthy family meets a young psychiatric patient who's been raised in isolation her entire life. He takes the naive young woman home for his brother's wedding an improbable romance blooms, as she impresses everyone with her genuine, simple charms.",NULL
242076,"The Bag Man",108,2014-02-28,English,5.70,10,"Thriller that follows the story of Jack (John Cusack), a tough guy with chronic bad luck but human touches. Hired by Dragna (Robert De Niro), a legendary crime boss to complete a simple but unusual task, the plot centers around the anticipated arrival of Dragna who has summoned Jack and a host of shady characters to a remote location for unknown reasons. Over the course of a long and violently eventful night awaiting Dragna's arrival, Jack's path crosses that of Rivka (Rebecca Da Costa), a stunningly beautiful woman whose life becomes physically and emotionally entangled with Jack's. When Dragna finally arrives on the scene there are sudden and extreme consequences for all.",NULL
244688,"The Hungover Games",86,2014-02-01,English,6.00,6,"It's a movie about Hungover guys that get lost in a death match game: Each year, drunk people are selected to participate in torturous games the morning after a big night out. There's no sunglasses, no water, and no headache medicine. ""The Hungover Games,"" a film that manages to merge the premises of both ""The Hunger Games"" and ""The Hangover"" ... and throw in references to ""Ted,"" ""Django Unchained,"" ""The Lord of the Rings,"" ""Carrie,"" ""The Real Housewives of Beverly Hills"" and whatever else crossed the writers' fevered brains during the probably very drunken ""development process.""",NULL
248268,"$50K and a Call Girl: A Love Story",91,2014-01-10,English,9.50,2,"When Ross is diagnosed with terminal brain cancer and given six weeks to live, his newly engaged older brother Seth offers to spend his $50,000 wedding fund on a final trip of a lifetime. Their plans are complicated when Ross invites a call girl to join the group and Seth’s uptight fiancée insists on tagging along. This raucous road trip comedy features hip-hop star Asher Roth.",NULL
249397,"Nymphomaniac: Vol. II",123,2013-12-25,English,6.60,16,"The continuation of Joe's sexually dictated life delves into the darker aspects of her adult life and what led to her being in Seligman's care.",NULL
250802,Stitch,94,2014-02-11,English,0.00,0,"Stitch follows the story of grieving parents as they cope with the loss of their young daughter. At the height of their desperation, they turn to their best friends for healing advice, who lead them into the deep desert for a weekend ritual meant to burn away emotional baggage.  Unfortunately the amateur ritual goes awry, and cosmic forces are unleashed, revealing something sinister ravaging each person with a progression of gruesome, medieval surgical scars.  As the stitches rip skin and tear apart relationships, a battle for survival ensues, forcing the couples to come to terms with loss, betrayal, love, and hope.",NULL
253046,Jailbait,90,2013-12-31,English,6.30,2,"A gritty coming of age thriller about a young girl sent to juvenile prison for the murder of her abusive step father. The film follows Anna Nix's journey into the dark world of an all girls jail where she discovers complex relationships, drugs, mental illness and her eventual search for redemption.",NULL
254263,"The Swan Princess: A Royal Family Tale",79,2014-02-25,English,6.80,2,"The Swan Princess: A Royal Family Tale is a 2014 American computer-animated family/fantasy film produced by Crest Animation Productions, distributed by Stage 6 Films and directed by Richard Rich. Yuri Lowenthal, James Arrington, Doug Stone and Joseph Medrano reprise their roles as Prince Derek, The Chamberlain, Speed and Lord Rogers. It is the latest and fifth film in The Swan Princess series.",NULL
255268,"Bad Asses",0,2014-03-25,English,6.70,3,"Vietnam vet Frank Vega now runs an East L.A. community center where he trains young boxers to survive in and out of the ring. But when his prize student falls in with the wrong crowd and turns up dead, Frank teams up with his pal Bernie to take matters into their own fists and prove that justice never gets old.",NULL
255491,"Authors Anonymous",0,2014-04-18,English,0.00,0,"When a dysfunctional group of unpublished writers accept Hannah into their fold, the last thing they expect is her overnight success. Can these lovable misfits achieve their artistic dreams and avoid killing one another in the process?",NULL
255718,"Barbie: The Pearl Princess",73,2014-02-01,English,8.30,3,"Barbie plays Lumina, a mermaid girl with the power to change the color of pearls. Cheerful and creative, Lumina finds herself working in a mermaid salon customizing fabulous hairstyles. And when Lumina has the chance to attend the royal ball, her friends adorn her with a gown fit for a princess. At the ball, villains try to seize power over the kingdom, and Lumina finds within herself an unexpected power that proves she is much more than a hair stylist.",NULL
256474,"In the Blood",90,2014-04-04,English,0.00,0,"When her husband vanishes from their honeymoon, Ava uncovers a violent conspiracy in the middle of the island paradise.",NULL
256731,"Bad Country",95,2014-03-10,English,5.80,5,"Inspired by real events, BAD COUNTRY is a gritty Louisiana set crime drama. Detective Bud Carter's investigations lead to the arrest of Jesse Weiland, a contract killer from a criminal syndicate. Weiland, facing life in prison and losing his family, puts his trust in Carter and becomes an informant. The case attracts the FBI, who in turn, wrestles control from Carter. When a sting goes bad, the syndicate boss, Lutin Adams uses crooked politicians and lawyers to identify Weiland as the 'rat.' His family is executed, setting Weiland on a path of revenge executing targets on a manhunt for Lutin. Carter takes control, pursuing the syndicate to the French Quarter. The climax explodes as Carter, Weiland and Lutin are caught in a triangular crossfire.",NULL
257093,"Dark House",102,2014-03-14,English,5.00,1,"A young man sets out on a trip that takes him to an abandoned mansion that holds the origins of his dark family legacy.",NULL
258216,"Nymphomaniac: Vol. I",118,2013-12-25,English,5.50,18,"A man named Seligman finds a fainted wounded woman in an alley and he brings her home. She tells him that her name is Joe and that she is nymphomaniac. Joe tells her life and sexual experiences with hundreds of men since she was a young teenager while Seligman tells about his hobbies, such as fly fishing, reading about Fibonacci numbers or listening to organ music.",NULL
259879,"20 Ft Below: The Darkness Descending",0,2014-03-18,,5.50,1,"Below the streets of New York is a dark and dangerous world hidden in the shadows of abandoned subway tunnels and miles of forgotten infrastructure.",NULL
